scaffold	markerid	gene	Superkingdom	Phylum	Class	Order	Family	Genus	Species
k99_21702	k99_21702_208	rps17p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_24609	k99_24609_6	rps17p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_35957	k99_35957_615	rps17p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_13609	k99_13609_1163	rps17p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_39376	k99_39376_711	rps17p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_6491	k99_6491_21	rps17p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosalsum	Methanosalsum zhilinae
k99_6865	k99_6865_302	rps17p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_5760	k99_5760_348	rps17p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_37183	k99_37183_2371	rps17p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_37496	k99_37496_250	rps17p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_28099	k99_28099_115	rps19e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_7543	k99_7543_5	rps19e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_26061	k99_26061_182	rps19e	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_16897	k99_16897_1435	rps19e	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_13609	k99_13609_2129	rps19e	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_41637	k99_41637_1	rps19e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_29122	k99_29122_3338	rps19e	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_41639	k99_41639_1	rps19e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_5389	k99_5389_401	rps19e	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_2389	k99_2389_126	rps19e	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_31227	k99_31227_4204	rps19e	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_32734	k99_32734_35	rps19e	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_32349	k99_32349_501	rps19e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_4092	k99_4092_169	rps19e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_12515	k99_12515_563	rps19e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_9696	k99_9696_1607	rps19e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_30063	k99_30063_1213	rps19e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_6865	k99_6865_292	rps19p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_37496	k99_37496_232	rps19p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_30287	k99_30287_584	rps19p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_459	k99_459_141	rps19p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus sp. FS406-22
k99_28978	k99_28978_168	rps19p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_25856	k99_25856_231	rps19p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_9315	k99_9315_36	rps19p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_31227	k99_31227_2229	rps19p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_13609	k99_13609_1154	rps19p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_13765	k99_13765_852	rps19p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_21702	k99_21702_198	rps19p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_25958	k99_25958_117	rps19p	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_5760	k99_5760_346	rps19p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_9436	k99_9436_42	rps19p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_25581	k99_25581_130	rps19p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_17784	k99_17784_928	rps19p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_4633	k99_4633_148	rps28e	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina barkeri
k99_32349	k99_32349_249	rps28e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_9696	k99_9696_661	rps28e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus sp. NA2
k99_1083	k99_1083_14	rps28e	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_10869	k99_10869_841	rps28e	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_6063	k99_6063_188	rps28e	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_7836	k99_7836_2	rps28e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_15280	k99_15280_4	rps28e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_31723	k99_31723_1121	rps28e	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_37354	k99_37354_2200	rps28e	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_31227	k99_31227_3507	rps28e	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_16316	k99_16316_2	rps28e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_24427	k99_24427_52	rps28e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_4431	k99_4431_1219	rps28e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_21266	k99_21266_1256	rps28e	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_39578	k99_39578_243	rps28e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_25390	k99_25390_11	rps2p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_20252	k99_20252_1158	rps2p	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_41019	k99_41019_2	rps2p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_41020	k99_41020_2	rps2p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_10869	k99_10869_187	rps2p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_31227	k99_31227_2799	rps2p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_7992	k99_7992_125	rps2p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_30416	k99_30416_332	rps2p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_8831	k99_8831_30	rps2p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_29962	k99_29962_962	rps2p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_29122	k99_29122_2695	rps2p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_8569	k99_8569_311	rps2p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_8997	k99_8997_650	rps2p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_25394	k99_25394_9	rps2p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_24162	k99_24162_462	rps2p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_23448	k99_23448_145	rps2p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei
k99_26061	k99_26061_455	rps2p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_9696	k99_9696_26	rps2p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_14169	k99_14169_255	rps3ae	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_6868	k99_6868_337	rps3ae	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_13765	k99_13765_779	rps3ae	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_28846	k99_28846_64	rps3ae	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_1508	k99_1508_36	rps3ae	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_34760	k99_34760_3050	rps3ae	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_41626	k99_41626_24	rps3ae	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_29962	k99_29962_965	rps3ae	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus sp. FS406-22
k99_36920	k99_36920_887	rps3ae	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_33181	k99_33181_2	rps3ae	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_21929	k99_21929_1	rps3ae	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_31227	k99_31227_1674	rps3ae	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_33180	k99_33180_2	rps3ae	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_36776	k99_36776_1137	rps3ae	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_21862	k99_21862_2	rps3ae	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_31723	k99_31723_110	rps3ae	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_13206	k99_13206_110	rps3ae	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_15484	k99_15484_522	rps3ae	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_37239	k99_37239_3	rps3p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_37231	k99_37231_3	rps3p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_21702	k99_21702_203	rps3p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_41001	k99_41001_275	rps3p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_37496	k99_37496_239	rps3p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_39582	k99_39582_1714	rps3p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_35957	k99_35957_607	rps3p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_31187	k99_31187_702	rps3p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_17784	k99_17784_956	rps3p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_13765	k99_13765_855	rps3p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_13609	k99_13609_1159	rps3p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_30287	k99_30287_591	rps3p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_6865	k99_6865_297	rps3p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_28978	k99_28978_178	rps3p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	(Methanosarcina)
k99_25958	k99_25958_125	rps3p	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_31227	k99_31227_2926	rps3p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_37496	k99_37496_263	rps4e	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_32349	k99_32349_95	rps4e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_21702	k99_21702_212	rps4e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_39578	k99_39578_96	rps4e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_22788	k99_22788_94	rps4e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_39376	k99_39376_720	rps4e	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_14724	k99_14724_10	rps4e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_13765	k99_13765_865	rps4e	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_6865	k99_6865_305	rps4e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_25958	k99_25958_138	rps4e	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_28978	k99_28978_201	rps4e	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_31227	k99_31227_2938	rps4e	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_37183	k99_37183_2391	rps4e	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_35957	k99_35957_618	rps4e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_14720	k99_14720_11	rps4e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_13609	k99_13609_1169	rps4e	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_8831	k99_8831_5	rps4p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus abyssi
k99_29122	k99_29122_2669	rps4p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_30063	k99_30063_1343	rps4p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_19035	k99_19035_71	rps4p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina acetivorans
k99_31723	k99_31723_176	rps4p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_15484	k99_15484_726	rps4p	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_8997	k99_8997_607	rps4p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_7965	k99_7965_2019	rps4p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_9696	k99_9696_5	rps4p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_36417	k99_36417_33	rps4p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_20694	k99_20694_679	rps4p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_7992	k99_7992_115	rps4p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_36488	k99_36488_28	rps4p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_459	k99_459_187	rps4p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus jannaschii
k99_31227	k99_31227_3964	rps4p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_4092	k99_4092_1214	rps4p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_21702	k99_21702_230	rps5p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus furiosus
k99_28978	k99_28978_231	rps5p	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanosarcina	Methanosarcina mazei
k99_31227	k99_31227_3368	rps5p	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_17507	k99_17507_1	rps5p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_14149	k99_14149_1804	rps5p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_35957	k99_35957_631	rps5p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus sp. FS406-22
k99_32509	k99_32509_130	rps5p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum aerophilum
k99_25857	k99_25857_7	rps5p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_13609	k99_13609_1187	rps5p	Archaea	Euryarchaeota	Aciduliprofundum	Aciduliprofundum boonei	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)	(Aciduliprofundum boonei)
k99_13765	k99_13765_878	rps5p	Archaea	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Sulfolobus	Sulfolobus tokodaii
k99_35825	k99_35825_371	rps5p	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_33269	k99_33269_1612	rps5p	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_6865	k99_6865_319	rps5p	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_25422	k99_25422_6	rps5p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_17265	k99_17265_2	rps5p	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
k99_25958	k99_25958_164	rps5p	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_11573	k99_11573_346	rps5p	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_37496	k99_37496_297	rps5p	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_31227	k99_31227_4521	rps6e	Archaea	Nanoarchaeota	Nanoarchaeum	Nanoarchaeum equitans	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)	(Nanoarchaeum equitans)
k99_31594	k99_31594_1654	rps6e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum arsenaticum
k99_6424	k99_6424_137	rps6e	Archaea	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	Ignicoccus hospitalis
k99_17341	k99_17341_486	rps6e	Archaea	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus	Archaeoglobus fulgidus
k99_11573	k99_11573_1447	rps6e	Archaea	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum calidifontis
k99_37054	k99_37054_156	rps6e	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	Haloferax volcanii
k99_29557	k99_29557_87	rps6e	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Pyrococcus	Pyrococcus horikoshii
k99_31723	k99_31723_13	rps6e	Archaea	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus	Methanopyrus kandleri
k99_30006	k99_30006_6	rps6e	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus maripaludis
